x,y,z,speed
2.401207147654400273e+02,-3.641818892450963858e+02,-1.909373592831137929e-03,1.051640032846692563e+01
2.406207133373878833e+02,-3.641830842292036436e+02,-1.754814789611852405e-03,1.066356883608533934e+01
2.411207118248973700e+02,-3.641843140024891454e+02,-1.570806578361051437e-03,1.080630270682698857e+01
2.416207101888538773e+02,-3.641855929778030827e+02,-1.360836437130234387e-03,1.094556840752079729e+01
2.421207083858880935e+02,-3.641869355679089040e+02,-1.128391814416180184e-03,1.108129092963768336e+01
2.426207063671297135e+02,-3.641883561854884874e+02,-8.769601336343186507e-04,1.121410777151376870e+01
2.431207040769609762e+02,-3.641898692431448694e+02,-6.100287973501075786e-04,1.134404008176948686e+01
2.436207014517706000e+02,-3.641914891533992318e+02,-3.310851910851156724e-04,1.147158545798206930e+01
2.441206984187072351e+02,-3.641932303286851607e+02,-4.361668651726791020e-05,1.159666856487248943e+01
2.446206948944333135e+02,-3.641951071813357999e+02,2.488893561099999089e-04,1.171943290214411526e+01
2.451206907838788993e+02,-3.641971341235651494e+02,5.429455865498465346e-04,1.184009362723641878e+01
2.456206859789953967e+02,-3.641993255674419174e+02,8.350646642693997394e-04,1.195860742016918365e+01
2.461206803575097126e+02,-3.642016959248563239e+02,1.121759259504270453e-03,1.207507694123691522e+01
2.466206737816781640e+02,-3.642042596074769563e+02,1.399542055833208646e-03,1.218985687932218198e+01
2.471206660970406404e+02,-3.642070310267001787e+02,1.664925754454410663e-03,1.230265405983737992e+01
2.476206571311751361e+02,-3.642100245935865246e+02,1.914423080347918589e-03,1.241372769443132285e+01
2.481206466924523681e+02,-3.642132547187659952e+02,2.144546793191920778e-03,1.252304611364217379e+01
2.486206346139961454e+02,-3.642167294266876070e+02,2.352518367715474446e-03,1.263073936744788384e+01
2.491206209077712117e+02,-3.642204310782655625e+02,2.538407386588831163e-03,1.273683102313260740e+01
2.496206056593475751e+02,-3.642243355865726926e+02,2.702999056676077660e-03,1.284133973664624406e+01
2.501205889836095366e+02,-3.642284188652575949e+02,2.847078575732524437e-03,1.294437096376151786e+01
2.506205710212741167e+02,-3.642326568285300255e+02,2.971431126770138730e-03,1.304594571042049189e+01
2.511205519354099067e+02,-3.642370253911219038e+02,3.076841873892620892e-03,1.314604846847169561e+01
2.516205319079563765e+02,-3.642415004682243875e+02,3.164095959479534467e-03,1.324481667578725386e+01
2.521205111362435503e+02,-3.642460579754066430e+02,3.233978502604613510e-03,1.334227461150777927e+01
2.526204898295119108e+02,-3.642506738285189840e+02,3.287274598573272730e-03,1.343842854468152481e+01
2.531204682054326724e+02,-3.642553239435837895e+02,3.324769319464586717e-03,1.353339098956464959e+01
2.536204464866281967e+02,-3.642599842366781786e+02,3.347247715562877857e-03,1.362707142373935376e+01
2.541204248971923789e+02,-3.642646306238113993e+02,3.355494817564171842e-03,1.371954461286960658e+01
2.546204036592112061e+02,-3.642692390208015354e+02,3.350295639442778771e-03,1.381082787270161027e+01
2.551203829892830015e+02,-3.642737853431531221e+02,3.332435181863185446e-03,1.390102161240081635e+01
2.556203630950386412e+02,-3.642782455059415270e+02,3.302698436022673441e-03,1.399007046497795947e+01
2.561203441716613725e+02,-3.642825954237057431e+02,3.261870387809808619e-03,1.407805758705024068e+01
2.566203263984079399e+02,-3.642868110101455841e+02,3.210736009658329317e-03,1.416498461074156090e+01
2.571203099351228047e+02,-3.642908681786075249e+02,3.150080304680719437e-03,1.425088376063085960e+01
2.576202949187604077e+02,-3.642947428415876061e+02,3.080688271652753940e-03,1.433569603725961628e+01
2.581202814599030830e+02,-3.642984109107414952e+02,3.003344918472929895e-03,1.441961165566931591e+01
2.586202696392777511e+02,-3.643018482969133629e+02,2.918835269161150232e-03,1.450266690002330350e+01
2.591202595042733492e+02,-3.643050309101568018e+02,2.827944367523259860e-03,1.458469884870416600e+01
2.596202510654570119e+02,-3.643079346597888843e+02,2.731457280331597414e-03,1.466581636133843425e+01
2.601202442930906500e+02,-3.643105354544823058e+02,2.630159099906530934e-03,1.474602521206386818e+01
2.606202391136467327e+02,-3.643128092023975455e+02,2.524834945984311824e-03,1.482528651982988777e+01
