x,y,z,speed
2.985331422730844224e+02,-3.620373995323320742e+02,2.423345711705026436e-03,1.907916803516558346e+01
2.990249464983111238e+02,-3.619472422005135854e+02,2.403972334301735913e-03,1.912165743930911788e+01
2.995164296330374896e+02,-3.618553506182136630e+02,2.380058505149592728e-03,1.916390555463711820e+01
3.000075864350610004e+02,-3.617617305322482935e+02,2.351986820838752358e-03,1.920600517155608244e+01
3.004984101973846577e+02,-3.616663798189447334e+02,2.320117578856292339e-03,1.924796575103435003e+01
3.009888941857784062e+02,-3.615692963991534725e+02,2.284811128402795648e-03,1.928977320277462226e+01
3.014790297041995473e+02,-3.614704687244566230e+02,2.246412933509618712e-03,1.933127606343782645e+01
3.019688109899560118e+02,-3.613699002496347816e+02,2.205296575515961963e-03,1.937277892410103064e+01
3.024582320390845211e+02,-3.612675930880123474e+02,2.161829617953759438e-03,1.941405459307073755e+01
3.029472860123530609e+02,-3.611635453483507376e+02,2.116372430579263695e-03,1.945506566662207604e+01
3.034359660454052801e+02,-3.610577551875510949e+02,2.069285341089595505e-03,1.949585516739751867e+01
3.039242623201147921e+02,-3.609502076154535075e+02,2.020921663244555373e-03,1.953632627556222090e+01
3.044121706704651160e+02,-3.608409136997716473e+02,1.971653656253097298e-03,1.957629045456496186e+01
3.048996842417446373e+02,-3.607298721252581117e+02,1.921841663736026514e-03,1.961448893272009997e+01
3.053867960738544980e+02,-3.606170812513266242e+02,1.871845632058202888e-03,1.965040688372272371e+01
3.058734985075532791e+02,-3.605025366376557940e+02,1.822026233662010775e-03,1.968603112582914605e+01
3.063597826239247297e+02,-3.603862289327156532e+02,1.772748717277119416e-03,1.972165536793556484e+01
3.068456438888019306e+02,-3.602681673260835851e+02,1.724371358483275983e-03,1.975621093810777040e+01
3.073310752547109814e+02,-3.601483503912358515e+02,1.677253373022464774e-03,1.978938887700065763e+01
3.078160696536501177e+02,-3.600267767561836081e+02,1.631753742749241995e-03,1.982118727857177021e+01
3.083006186256351953e+02,-3.599034397534434220e+02,1.588238288473499491e-03,1.984924507514088532e+01
3.087847143015396796e+02,-3.597783354240877998e+02,1.547072692262564794e-03,1.988325403219682741e+01
3.092683515941041037e+02,-3.596514706334083371e+02,1.508605947162096469e-03,1.992139179708949115e+01
3.097515233595314612e+02,-3.595228442375562850e+02,1.473195837744152754e-03,1.995883341549343015e+01
3.102342224364899721e+02,-3.593924551506370904e+02,1.441199796247385947e-03,1.999627503389737271e+01
3.107164397640135007e+02,-3.592602955228658175e+02,1.412990821316845299e-03,2.003326402839124398e+01
3.111981681653811052e+02,-3.591263647278656208e+02,1.388927528542963606e-03,2.006986338703818262e+01
3.116793979581573240e+02,-3.589906533630904732e+02,1.369203541616683187e-03,2.010616952880002017e+01
3.121601075150415454e+02,-3.588531106787919498e+02,1.353677799725825888e-03,2.014222307619219876e+01
3.126402730193917705e+02,-3.587136805999876970e+02,1.342156989870491295e-03,2.017817144995260392e+01
3.131198675158871083e+02,-3.585722989775124461e+02,1.334463031140522811e-03,2.021397423236649615e+01
3.135988657674545834e+02,-3.584289103862188313e+02,1.330399317309548766e-03,2.024958992353472809e+01
3.140772435383358356e+02,-3.582834652545486733e+02,1.329761362346699137e-03,2.028520561470296002e+01
3.145549738432558229e+02,-3.581359074345122622e+02,1.332357922268735066e-03,2.032082130587119551e+01
3.150320288433716769e+02,-3.579861807780594063e+02,1.337998059183459314e-03,2.035632450486249212e+01
3.155083768375831710e+02,-3.578342198706441764e+02,1.346501908367479274e-03,2.039158598955018320e+01
