x,y,z,speed
4.135098681854447733e+01,6.007799607137397402e+01,2.123499496586152453e-03,1.330957315773090066e+01
4.144565287887492389e+01,6.056893940953438715e+01,2.151656745590733305e-03,1.312902886957330928e+01
4.155398264600544422e+01,6.105704239526948385e+01,2.181846783363250008e-03,1.293183555680243835e+01
4.167873144559013099e+01,6.154120032052629341e+01,2.214408795693481764e-03,1.270607835509662031e+01
4.182252091680083339e+01,6.202003914633861115e+01,2.249654537593597913e-03,1.246158510583782331e+01
4.198774102555029941e+01,6.249190234686484047e+01,2.287853472697692469e-03,1.220609619927230760e+01
4.217635215627021950e+01,6.295490165759107271e+01,2.329205750961254543e-03,1.194060282663541628e+01
4.238968386485527162e+01,6.340703455581352443e+01,2.373760594177311452e-03,1.163158921088930065e+01
4.262778138454039123e+01,6.384662905394087318e+01,2.420561947460122404e-03,1.132257559514318324e+01
4.289020140073856879e+01,6.427214827271649256e+01,2.467966981044387477e-03,1.101356197939706760e+01
4.317685939941886630e+01,6.468172404827552668e+01,2.514352032255710336e-03,1.070149965064516984e+01
4.348796685340494150e+01,6.507303984299574040e+01,2.558056129869933342e-03,1.037376209574214236e+01
4.382393542315849544e+01,6.544321180542554828e+01,2.597310858051091794e-03,1.003641635852339498e+01
4.418524916828994975e+01,6.578866102148532491e+01,2.630179122438622893e-03,9.700050771090552360e+00
4.457227838872400838e+01,6.610499296494988641e+01,2.654509317199638726e-03,9.387605986996391039e+00
4.498502576243775763e+01,6.638689176890873966e+01,2.667909884676871683e-03,9.075161202902229718e+00
4.542282666532928914e+01,6.662796603394224348e+01,2.667723019925450929e-03,8.771989463043349033e+00
4.588315076396010994e+01,6.682258321137494761e+01,2.651896748024956587e-03,8.485213798451095357e+00
4.636036246609995004e+01,6.697121768573279610e+01,2.621724407787162734e-03,8.203674355079298763e+00
4.684849830701734419e+01,6.707889266150920093e+01,2.580215421620260692e-03,7.927248828723986840e+00
